Longitude,Latitude
nan,nan
nan,nan
3727.33,3305.67
3728.88,3303.74
3730.44,3301.82
3732.07,3299.81
3733.63,3297.94
3735.28,3295.99
3736.87,3294.16
3738.56,3292.26
3740.17,3290.49
3741.9,3288.67
3743.66,3286.86
3745.41,3285.09
3747.11,3283.42
3748.91,3281.69
3750.75,3279.97
3752.61,3278.29
3754.48,3276.63
3756.31,3275.11
3758.27,3273.52
3760.24,3271.97
3762.12,3270.55
3764.15,3269.08
3766.22,3267.65
3768.21,3266.33
3770.32,3264.96
3772.35,3263.72
3774.53,3262.46
3776.76,3261.23
3778.87,3260.1
3781.11,3258.97
3783.28,3257.94
3785.58,3256.87
3787.91,3255.85
3790.13,3254.93
3792.37,3254.08
3794.78,3253.22
3797.07,3252.45
3799.39,3251.71
3801.87,3251
3804.23,3250.36
3806.61,3249.78
3809.02,3249.24
3811.42,3248.75
3813.85,3248.31
3816.29,3247.92
3818.76,3247.56
3821.22,3247.26
3823.56,3247.03
3826.05,3246.83
3828.56,3246.67
3831.03,3246.57
3833.39,3246.53
3835.9,3246.54
3838.4,3246.6
3840.75,3246.7
3843.25,3246.86
3845.75,3247.07
3848.24,3247.33
3850.69,3247.63
3853.02,3247.96
3855.47,3248.35
3857.93,3248.79
3860.36,3249.28
3862.8,3249.81
3865.22,3250.37
3867.52,3250.95
3869.91,3251.6
3872.3,3252.29
3874.69,3253.02
3877.08,3253.8
3879.34,3254.57
3881.72,3255.4
3884.09,3256.27
3886.34,3257.12
3888.7,3258.05
3890.93,3258.96
3893.29,3259.94
3895.51,3260.89
3897.86,3261.92
3900.07,3262.9
3902.41,3263.96
3904.62,3264.97
3906.94,3266.04
3909.13,3267.07
3911.45,3268.17
3913.63,3269.22
3915.93,3270.35
3918.14,3271.44
3920.35,3272.52
3922.66,3273.67
3924.87,3274.78
3927.07,3275.88
3929.28,3276.99
3931.5,3278.11
3933.84,3279.29
3935.93,3280.36
3938.17,3281.51
3940.42,3282.65
3942.67,3283.79
3944.88,3284.95
3947.13,3286.12
3949.39,3287.29
3951.51,3288.39
3953.75,3289.58
3956.01,3290.77
3958.13,3291.89
3960.39,3293.09
3962.51,3294.22
3964.77,3295.43
3967.01,3296.63
3969.13,3297.77
3971.37,3298.99
3973.62,3300.21
3975.85,3301.42
3977.94,3302.57
3980.18,3303.8
3982.4,3305.03
3984.48,3306.2
3986.69,3307.45
3988.92,3308.68
3991.13,3309.92
3993.2,3311.08
3995.41,3312.33
3997.61,3313.59
3999.82,3314.84
4002,3316.09
4004.05,3317.28
4006.24,3318.55
4008.42,3319.81
4010.59,3321.08
4012.78,3322.35
4014.96,3323.63
4017,3324.84
4019.16,3326.11
4021.34,3327.4
4023.5,3328.68
4025.68,3329.98
4027.86,3331.26
4030.02,3332.53
4032.19,3333.81
4034.35,3335.1
4036.52,3336.39
4038.69,3337.67
4040.88,3338.94
4042.92,3340.13
4045.09,3341.38
4047.26,3342.64
4049.43,3343.9
4051.62,3345.15
4053.8,3346.41
4055.97,3347.65
4058.15,3348.89
4060.33,3350.13
4062.5,3351.36
4064.67,3352.6
4066.86,3353.84
4069.04,3355.07
4071.22,3356.3
4073.41,3357.53
4075.58,3358.75
4077.9,3360.04
4080.08,3361.26
4082.26,3362.47
4084.44,3363.7
4086.64,3364.92
4088.7,3366.07
4090.91,3367.3
4093.1,3368.51
4095.3,3369.73
4097.52,3370.95
4099.73,3372.17
4101.95,3373.39
4104.18,3374.62
4106.29,3375.77
4108.52,3376.99
4110.77,3378.21
4112.87,3379.36
4115.13,3380.59
4117.38,3381.82
4119.51,3382.98
4121.64,3384.14
4123.92,3385.37
4126.07,3386.53
4128.37,3387.77
4130.51,3388.93
4132.68,3390.09
4134.85,3391.25
4137.15,3392.49
4139.32,3393.66
4141.49,3394.83
4143.67,3396
4145.84,3397.18
4148.16,3398.43
4150.33,3399.6
4152.5,3400.78
4154.68,3401.96
4156.87,3403.15
4159.06,3404.33
4161.37,3405.57
4163.55,3406.74
4165.72,3407.92
4167.89,3409.09
4170.05,3410.26
4172.35,3411.51
4174.51,3412.67
4176.67,3413.84
4178.97,3415.07
4181.12,3416.23
4183.27,3417.39
4185.56,3418.63
4187.71,3419.8
4189.99,3421.03
4192.14,3422.18
4194.27,3423.31
4196.53,3424.55
4198.67,3425.71
4200.93,3426.93
4203.18,3428.13
4205.29,3429.29
4207.53,3430.49
4209.76,3431.7
4211.98,3432.91
4214.07,3434.04
4216.28,3435.24
4218.5,3436.44
4220.71,3437.63
4222.92,3438.81
4225.14,3440.02
4227.35,3441.22
4229.55,3442.4
4231.76,3443.58
4233.95,3444.76
4236.28,3446
4238.48,3447.16
4240.68,3448.31
4242.88,3449.45
4245.19,3450.65
4247.41,3451.79
4249.62,3452.91
4251.91,3454.08
4254.09,3455.2
4256.41,3456.36
3664.65,3384.05
3666.17,3381.95
3667.59,3379.97
3667.59,3379.97
3667.69,3379.84
3669.11,3377.88
3670.61,3375.8
3672.04,3373.84
3673.56,3371.75
3674.98,3369.79
3676.51,3367.7
3677.94,3365.73
3679.47,3363.66
3680.92,3361.69
3682.36,3359.73
3683.9,3357.65
3685.37,3355.69
3686.91,3353.61
3688.35,3351.65
3689.9,3349.57
3691.34,3347.63
3692.88,3345.56
3694.33,3343.62
3695.86,3341.57
3697.38,3339.52
3698.8,3337.6
3700.31,3335.57
3701.82,3333.56
3703.31,3331.55
3704.79,3329.57
3706.35,3327.48
3707.83,3325.51
3709.36,3323.44
3710.8,3321.48
3712.33,3319.43
3713.86,3317.38
3715.31,3315.45
3716.83,3313.44
3718.36,3311.42
3719.88,3309.41
3721.42,3307.41
3722.94,3305.41
3724.47,3303.43
3726.02,3301.47
3727.58,3299.52
3729.23,3297.49
3730.8,3295.58
3732.47,3293.59
3734.07,3291.73
3735.77,3289.78
3737.41,3287.97
3739.14,3286.07
3740.91,3284.2
3742.69,3282.38
3744.4,3280.67
3746.25,3278.89
3748.11,3277.14
3750,3275.4
3751.93,3273.69
3753.79,3272.1
3755.8,3270.46
3757.81,3268.85
3759.76,3267.37
3761.87,3265.86
3764,3264.39
3766.03,3263.02
3768.21,3261.62
3770.33,3260.33
3772.58,3259.02
3774.84,3257.74
3777.03,3256.58
3779.35,3255.4
3781.59,3254.33
3783.96,3253.26
3786.37,3252.22
3788.68,3251.28
3791,3250.39
3793.47,3249.49
3795.85,3248.69
3798.24,3247.93
3800.8,3247.19
3803.24,3246.53
3805.71,3245.93
3808.19,3245.37
3810.67,3244.87
3813.17,3244.41
3815.7,3244
3818.23,3243.64
3820.78,3243.32
3823.2,3243.08
3825.78,3242.88
3828.36,3242.73
3830.92,3242.62
3833.37,3242.57
3835.95,3242.58
3838.53,3242.64
3840.97,3242.75
3843.54,3242.91
3846.11,3243.12
3848.68,3243.38
3851.21,3243.68
3853.62,3244.03
3856.15,3244.44
3858.68,3244.91
3861.18,3245.42
3863.68,3245.98
3866.16,3246.58
3868.51,3247.19
3870.97,3247.87
3873.42,3248.6
3875.86,3249.37
3878.3,3250.18
3880.6,3250.97
3883.02,3251.84
3885.43,3252.75
3887.71,3253.63
3890.1,3254.6
3892.36,3255.54
3894.75,3256.55
3896.99,3257.53
3899.35,3258.59
3901.57,3259.6
3903.91,3260.68
3906.13,3261.72
3908.47,3262.82
3910.66,3263.88
3912.98,3265
3915.17,3266.08
3917.48,3267.24
3919.67,3268.34
3921.88,3269.4
3924.23,3270.55
3926.44,3271.66
3928.64,3272.76
3930.85,3273.88
3933.08,3275
3935.43,3276.18
3937.52,3277.26
3939.76,3278.4
3942,3279.55
3944.26,3280.69
3946.51,3281.83
3948.75,3283.01
3951.01,3284.18
3953.14,3285.29
3955.39,3286.48
3957.65,3287.68
3959.79,3288.81
3962.05,3290.01
3964.17,3291.15
3966.42,3292.35
3968.67,3293.57
3970.79,3294.71
3973.04,3295.93
3975.29,3297.15
3977.52,3298.37
3979.63,3299.52
3981.87,3300.76
3984.09,3301.98
3986.19,3303.14
3988.41,3304.38
3990.64,3305.62
3992.86,3306.87
3994.94,3308.05
3997.14,3309.3
3999.34,3310.56
4001.55,3311.82
4003.73,3313.08
4005.81,3314.26
4008,3315.52
4010.19,3316.77
4012.38,3318.06
4014.55,3319.33
4016.74,3320.62
4018.78,3321.83
4020.95,3323.11
4023.13,3324.4
4025.29,3325.69
4027.46,3326.98
4029.63,3328.25
4031.8,3329.53
4033.97,3330.82
4036.14,3332.1
4038.31,3333.39
4040.46,3334.67
4042.64,3335.92
4044.68,3337.11
4046.84,3338.37
4049.03,3339.62
4051.19,3340.88
4053.36,3342.13
4055.54,3343.38
4057.7,3344.62
4059.88,3345.86
4062.06,3347.1
4064.23,3348.33
4066.4,3349.58
4068.57,3350.81
4070.75,3352.04
4072.93,3353.27
4075.12,3354.5
4077.28,3355.71
4079.6,3357
4081.78,3358.22
4083.97,3359.44
4086.15,3360.66
4088.34,3361.89
4090.4,3363.03
4092.6,3364.26
4094.79,3365.47
4096.99,3366.69
4099.2,3367.91
4101.41,3369.13
4103.63,3370.35
4105.85,3371.57
4107.95,3372.72
4110.19,3373.93
4112.44,3375.15
4114.55,3376.3
4116.8,3377.52
4119.06,3378.75
4121.19,3379.9
4123.33,3381.06
4125.6,3382.3
4127.74,3383.46
4130.03,3384.71
4132.18,3385.87
4134.33,3387.03
4136.49,3388.2
4138.8,3389.44
4140.97,3390.61
4143.14,3391.78
4145.33,3392.95
4147.5,3394.12
4149.82,3395.37
4152,3396.54
4154.18,3397.72
4156.36,3398.9
4158.53,3400.08
4160.72,3401.25
4163.04,3402.49
4165.21,3403.67
4167.39,3404.84
4169.56,3406.02
4171.73,3407.19
4174.02,3408.44
4176.18,3409.6
4178.34,3410.77
4180.62,3412.01
4182.78,3413.17
4184.94,3414.34
4187.22,3415.58
4189.37,3416.75
4191.64,3417.97
4193.79,3419.12
4195.92,3420.26
4198.2,3421.5
4200.32,3422.65
4202.59,3423.86
4204.84,3425.09
4206.96,3426.23
4209.19,3427.43
4211.42,3428.62
4213.65,3429.8
4215.75,3430.9
4217.98,3432.07
4220.21,3433.23
4222.43,3434.38
4224.66,3435.53
4226.89,3436.67
4229.13,3437.76
4231.37,3438.86
4233.61,3439.94
4235.85,3441.01
4238.22,3442.13
4240.46,3443.18
4242.7,3444.22
4244.94,3445.25
4247.3,3446.33
4249.53,3447.35
4251.79,3448.3
4254.17,3449.33
4256.4,3450.31
4258.76,3451.34
4256.41,3456.36
4258.58,3457.44
4260.87,3458.59
4263.33,3459.95
4265.79,3461.31
4258.76,3451.34
4260.99,3452.3
4262.48,3452.96
4262.48,3452.96
4263.35,3453.34
4265.91,3454.63
4268.49,3455.92
1439.99,1526.67
1442.35,1528.36
1444.71,1530.05
1446.39,1531.58
1446.39,1531.58
1446.55,1531.73
1448.4,1533.42
1443.07,1523.51
1445.12,1525.46
1447.16,1527.4
1448.99,1529.09
1450.83,1530.78
1448.4,1533.42
1450.24,1535.1
1452.09,1536.79
1453.92,1538.48
1455.89,1540.27
1457.72,1541.95
1459.56,1543.64
1461.4,1545.33
1463.24,1547.03
1465.09,1548.73
1466.93,1550.43
1468.76,1552.13
1470.61,1553.84
1472.45,1555.55
1474.29,1557.27
1476.02,1558.88
1477.86,1560.61
1479.69,1562.34
1481.53,1564.08
1483.37,1565.83
1485.09,1567.48
1486.93,1569.25
1488.76,1571.02
1490.49,1572.69
1492.32,1574.47
1494.15,1576.25
1495.88,1577.94
1497.71,1579.73
1499.53,1581.53
1501.24,1583.24
1503.07,1585.06
1504.69,1586.7
1450.83,1530.78
1452.67,1532.47
1454.51,1534.17
1456.34,1535.86
1458.3,1537.65
1460.13,1539.35
1461.96,1541.04
1463.8,1542.74
1465.64,1544.44
1467.48,1546.15
1469.32,1547.86
1471.16,1549.57
1472.99,1551.29
1474.84,1553.01
1476.68,1554.73
1478.4,1556.36
1480.24,1558.09
1482.08,1559.83
1483.91,1561.59
1485.75,1563.35
1487.48,1565.01
1489.32,1566.79
1491.15,1568.57
1492.87,1570.24
1494.71,1572.04
1496.54,1573.83
1498.26,1575.52
1500.09,1577.33
1501.92,1579.14
1503.64,1580.86
1505.47,1582.7
1507.09,1584.36
1504.69,1586.7
1505.87,1588.99
1507.02,1591.11
1508.23,1593.37
1509.36,1595.5
1510.28,1597.29
1510.28,1597.29
1510.65,1598.01
1512.47,1599.95
1514.23,1601.83
1515.88,1603.61
1517.6,1605.49
1519.24,1607.29
1520.99,1609.2
1522.62,1610.99
1524.36,1612.91
1525.98,1614.72
1527.61,1616.53
1529.35,1618.47
1530.96,1620.28
1532.67,1622.22
1534.28,1624.07
1535.89,1625.92
1537.58,1627.86
1539.15,1629.7
1540.82,1631.69
1542.41,1633.56
1544.1,1635.54
1545.71,1637.36
1547.4,1639.32
1548.99,1641.17
1550.59,1643.02
1552.3,1644.98
1553.93,1646.84
1555.67,1648.79
1557.33,1650.65
1558.98,1652.48
1560.63,1654.3
1562.41,1656.24
1564.07,1658.05
1565.72,1659.87
1567.49,1661.8
1569.17,1663.6
1570.85,1665.4
1572.64,1667.31
1574.33,1669.12
1576.01,1670.91
1577.81,1672.81
1579.52,1674.6
1581.23,1676.4
1582.96,1678.18
1584.8,1680.07
1586.53,1681.86
1588.27,1683.63
1590.01,1685.4
1591.75,1687.16
1593.62,1689.03
1595.38,1690.79
1597.17,1692.54
1598.94,1694.27
1600.83,1696.11
1602.62,1697.84
1604.43,1699.56
1606.21,1701.27
1608,1702.99
1609.81,1704.71
1611.74,1706.52
1613.56,1708.22
1615.38,1709.91
1617.21,1711.6
1619.05,1713.29
1620.9,1714.97
1622.85,1716.75
1624.7,1718.42
1626.55,1720.09
1628.41,1721.76
1630.25,1723.41
1632.23,1725.16
1634.11,1726.81
1635.95,1728.44
1637.83,1730.07
1639.81,1731.78
1641.67,1733.4
1643.55,1735.01
1645.41,1736.62
1647.4,1738.32
1649.26,1739.92
1651.26,1741.62
1653.13,1743.22
1655,1744.82
1656.97,1746.5
1658.88,1748.1
1660.75,1749.65
1662.74,1751.31
1664.62,1752.86
1666.63,1754.5
1668.52,1756.03
1670.53,1757.64
1672.52,1759.23
1674.52,1760.81
1676.41,1762.29
1678.4,1763.84
1680.38,1765.38
1682.38,1766.93
1684.34,1768.44
1686.42,1770.04
1688.39,1771.53
1690.34,1773
1692.4,1774.55
1694.34,1776
1696.38,1777.53
1698.41,1779.02
1700.42,1780.52
1702.43,1782
1704.44,1783.47
1706.53,1784.99
1708.51,1786.42
1710.58,1787.91
1712.54,1789.32
1714.59,1790.78
1716.63,1792.23
1718.77,1793.74
1720.8,1795.16
1722.8,1796.56
1724.9,1798.02
1726.99,1799.46
1728.96,1800.81
1504.69,1586.7
1506.47,1588.55
1508.15,1590.3
1509.92,1592.17
1511.58,1593.94
1513.33,1595.83
1515,1597.6
1516.75,1599.49
1518.42,1601.28
1520.15,1603.17
1521.79,1604.97
1523.54,1606.89
1525.16,1608.7
1526.91,1610.62
1528.54,1612.43
1530.17,1614.26
1531.89,1616.21
1533.51,1618.05
1535.22,1620.01
1536.83,1621.85
1538.43,1623.7
1540.14,1625.66
1541.73,1627.52
1543.41,1629.49
1545.01,1631.33
1546.71,1633.3
1548.28,1635.15
1549.97,1637.11
1551.56,1638.96
1553.16,1640.8
1554.87,1642.76
1556.48,1644.6
1558.21,1646.55
1559.85,1648.41
1561.48,1650.23
1563.13,1652.04
1564.89,1653.98
1566.56,1655.79
1568.2,1657.62
1569.96,1659.54
1571.62,1661.34
1573.29,1663.14
1575.07,1665.04
1576.76,1666.84
1578.44,1668.61
1580.25,1670.5
1581.96,1672.28
1583.67,1674.06
1585.39,1675.83
1587.23,1677.71
1588.97,1679.48
1590.7,1681.25
1592.44,1683
1594.19,1684.76
1596.04,1686.62
1597.8,1688.36
1599.56,1690.12
1601.31,1691.85
1603.2,1693.69
1604.96,1695.42
1606.75,1697.14
1608.54,1698.85
1610.34,1700.55
1612.14,1702.26
1614.06,1704.05
1615.88,1705.74
1617.69,1707.43
1619.51,1709.12
1621.34,1710.8
1623.17,1712.49
1625.12,1714.27
1626.95,1715.94
1628.79,1717.61
1630.65,1719.26
1632.49,1720.9
1634.47,1722.64
1636.33,1724.29
1638.19,1725.9
1640.05,1727.52
1642.02,1729.23
1643.89,1730.83
1645.76,1732.43
1647.63,1734.03
1649.62,1735.72
1651.5,1737.32
1653.49,1739.01
1655.37,1740.59
1657.25,1742.17
1659.23,1743.83
1661.13,1745.42
1662.99,1746.96
1664.98,1748.6
1666.86,1750.14
1668.86,1751.76
1670.73,1753.28
1672.74,1754.88
1674.73,1756.46
1676.72,1758.03
1678.6,1759.49
1680.59,1761.04
1682.57,1762.58
1684.56,1764.12
1686.51,1765.62
1688.59,1767.21
1690.55,1768.7
1692.49,1770.16
1694.54,1771.71
1696.47,1773.16
1698.51,1774.67
1700.53,1776.17
1702.54,1777.67
1704.53,1779.15
1706.53,1780.62
1708.62,1782.14
1710.58,1783.56
1712.65,1785.06
1714.6,1786.46
1716.63,1787.92
1718.67,1789.37
1720.8,1790.88
1722.82,1792.3
1724.81,1793.7
1726.89,1795.15
1728.98,1796.6
1730.94,1797.95
1504.69,1586.7
1506.47,1588.55
1508.15,1590.3
1509.92,1592.17
1511.58,1593.94
1513.33,1595.83
1515,1597.6
1516.75,1599.49
1518.42,1601.28
1520.15,1603.17
1521.79,1604.97
1523.54,1606.89
1525.16,1608.7
1526.91,1610.62
1528.54,1612.43
1530.17,1614.26
1531.89,1616.21
1533.51,1618.05
1535.22,1620.01
1536.83,1621.85
1538.43,1623.7
1540.14,1625.66
1541.73,1627.52
1543.41,1629.49
1545.01,1631.33
1546.71,1633.3
1548.28,1635.15
1549.97,1637.11
1551.56,1638.96
1553.16,1640.8
1554.87,1642.76
1556.48,1644.6
1558.21,1646.55
1559.85,1648.41
1561.48,1650.23
1563.13,1652.04
1564.89,1653.98
1566.56,1655.79
1568.2,1657.62
1569.96,1659.54
1571.62,1661.34
1573.29,1663.14
1575.07,1665.04
1576.76,1666.84
1578.44,1668.61
1580.25,1670.5
1581.96,1672.28
1583.67,1674.06
1585.39,1675.83
1587.23,1677.71
1588.97,1679.48
1590.7,1681.25
1592.44,1683
1594.19,1684.76
1596.04,1686.62
1597.8,1688.36
1599.56,1690.12
1601.31,1691.85
1603.2,1693.69
1604.96,1695.42
1606.75,1697.14
1608.54,1698.85
1610.34,1700.55
1612.14,1702.26
1614.06,1704.05
1615.88,1705.74
1617.69,1707.43
1619.51,1709.12
1621.34,1710.8
1623.17,1712.49
1625.12,1714.27
1626.95,1715.94
1628.79,1717.61
1630.65,1719.26
1632.49,1720.9
1634.47,1722.64
1636.33,1724.29
1638.19,1725.9
1640.05,1727.52
1642.02,1729.23
1643.89,1730.83
1645.76,1732.43
1647.63,1734.03
1649.62,1735.72
1651.5,1737.32
1653.49,1739.01
1655.37,1740.59
1657.25,1742.17
1659.23,1743.83
1661.13,1745.42
1662.99,1746.96
1664.98,1748.6
1666.86,1750.14
1668.86,1751.76
1670.73,1753.28
1672.74,1754.88
1674.73,1756.46
1676.72,1758.03
1678.6,1759.49
1680.59,1761.04
1682.57,1762.58
1684.56,1764.12
1686.51,1765.62
1688.59,1767.21
1690.55,1768.7
1692.49,1770.16
1694.54,1771.71
1696.47,1773.16
1698.51,1774.67
1700.53,1776.17
1702.54,1777.67
1704.53,1779.15
1706.53,1780.62
1708.62,1782.14
1710.58,1783.56
1712.65,1785.06
1714.6,1786.46
1716.63,1787.92
1718.67,1789.37
1720.8,1790.88
1722.82,1792.3
1724.81,1793.7
1726.89,1795.15
1728.98,1796.6
1730.94,1797.95
1507.09,1584.36
1508.9,1586.22
1510.59,1587.98
1512.38,1589.85
1514.06,1591.63
1515.82,1593.51
1517.48,1595.3
1519.24,1597.2
1520.9,1599
1522.65,1600.9
1524.28,1602.72
1526.03,1604.64
1527.66,1606.44
1529.41,1608.36
1531.06,1610.18
1532.71,1612.02
1534.44,1613.97
1536.07,1615.81
1537.8,1617.78
1539.39,1619.66
1540.97,1621.53
1542.66,1623.51
1544.25,1625.37
1545.93,1627.33
1547.53,1629.17
1549.21,1631.17
1550.79,1633.02
1552.47,1634.97
1554.05,1636.8
1555.65,1638.64
1557.35,1640.58
1558.97,1642.41
1560.69,1644.35
1562.34,1646.2
1563.96,1648.01
1565.6,1649.82
1567.34,1651.75
1569.01,1653.56
1570.67,1655.37
1572.42,1657.27
1574.09,1659.06
1575.75,1660.85
1577.53,1662.74
1579.22,1664.52
1580.89,1666.29
1582.7,1668.17
1584.4,1669.94
1586.11,1671.71
1587.82,1673.48
1589.65,1675.37
1591.37,1677.14
1593.1,1678.92
1594.81,1680.68
1596.53,1682.43
1598.39,1684.27
1600.14,1686.01
1601.91,1687.75
1603.67,1689.47
1605.54,1691.3
1607.3,1693.02
1609.07,1694.73
1610.86,1696.43
1612.64,1698.13
1614.43,1699.82
1616.35,1701.61
1618.17,1703.3
1619.98,1704.98
1621.8,1706.66
1623.61,1708.34
1625.45,1710.02
1627.39,1711.79
1629.21,1713.45
1631.05,1715.1
1632.9,1716.75
1634.73,1718.38
1636.7,1720.12
1638.56,1721.76
1640.4,1723.36
1642.26,1724.98
1644.23,1726.68
1646.09,1728.28
1647.95,1729.87
1649.83,1731.46
1651.82,1733.14
1653.7,1734.73
1655.69,1736.4
1657.57,1737.98
1659.45,1739.57
1661.43,1741.23
1663.31,1742.8
1665.17,1744.32
1667.17,1745.93
1669.05,1747.44
1671.05,1749.03
1672.93,1750.52
1674.95,1752.1
1676.95,1753.67
1678.93,1755.24
1680.78,1756.7
1682.77,1758.25
1684.75,1759.79
1686.73,1761.34
1688.67,1762.84
1690.72,1764.42
1692.68,1765.91
1694.61,1767.37
1696.66,1768.92
1698.58,1770.37
1700.59,1771.89
1702.61,1773.39
1704.62,1774.88
1706.61,1776.34
1708.6,1777.8
1710.68,1779.31
1712.63,1780.74
1714.69,1782.22
1716.64,1783.62
1718.68,1785.08
1720.7,1786.52
1722.82,1788.03
1724.83,1789.44
1726.82,1790.84
1728.89,1792.28
1730.97,1793.72
1732.93,1795.07
1728.96,1800.81
1731.06,1802.18
1733.15,1803.55
1735.25,1804.92
1737.34,1806.29
1739.42,1807.69
1741.57,1809.14
1743.63,1810.51
1745.74,1811.92
1747.75,1813.27
1749.89,1814.7
1751.94,1816.07
1754.03,1817.47
1756.11,1818.87
1758.23,1820.29
1760.27,1821.64
1762.37,1823.04
1764.51,1824.46
1766.56,1825.82
1768.66,1827.23
1770.76,1828.63
1772.84,1830
1774.92,1831.36
1777,1832.72
1779.13,1834.13
1781.21,1835.49
1730.94,1797.95
1733.03,1799.3
1735.12,1800.66
1737.22,1802.01
1739.32,1803.36
1741.4,1804.77
1743.54,1806.21
1745.6,1807.58
1747.7,1808.99
1749.71,1810.33
1751.86,1811.77
1753.9,1813.14
1756,1814.54
1758.08,1815.91
1760.2,1817.32
1762.25,1818.67
1764.35,1820.05
1766.49,1821.47
1768.56,1822.83
1770.67,1824.23
1772.77,1825.61
1774.85,1826.99
1776.91,1828.38
1778.97,1829.77
1781.09,1831.21
1783.15,1832.6
1730.94,1797.95
1733.03,1799.3
1735.12,1800.66
1737.22,1802.01
1739.32,1803.36
1741.4,1804.77
1743.54,1806.21
1745.6,1807.58
1747.7,1808.99
1749.71,1810.33
1751.86,1811.77
1753.9,1813.14
1756,1814.54
1758.08,1815.91
1760.2,1817.32
1762.25,1818.67
1764.35,1820.05
1766.49,1821.47
1768.56,1822.83
1770.67,1824.23
1772.77,1825.61
1774.85,1826.99
1776.91,1828.38
1778.97,1829.77
1781.09,1831.21
1783.15,1832.6
1732.93,1795.07
1735.01,1796.42
1737.09,1797.78
1739.18,1799.14
1741.26,1800.49
1743.34,1801.9
1745.48,1803.34
1747.53,1804.71
1749.63,1806.12
1751.64,1807.46
1753.78,1808.9
1755.83,1810.28
1757.92,1811.66
1759.99,1813.03
1762.12,1814.43
1764.16,1815.77
1766.26,1817.16
1768.41,1818.57
1770.48,1819.93
1772.6,1821.33
1774.7,1822.71
1776.78,1824.11
1778.86,1825.49
1780.93,1826.87
1783.05,1828.29
1785.12,1829.68
3687.34,3112.39
3689.46,3113.47
3691.79,3114.66
3694.03,3115.8
3696.23,3116.92
3698.45,3118.04
3700.65,3119.17
3702.84,3120.32
3705.03,3121.46
3707.33,3122.65
3709.52,3123.8
3711.69,3124.93
3713.97,3126.12
3716.15,3127.25
3718.41,3128.46
3720.57,3129.6
3722.83,3130.79
3725.09,3131.98
3727.23,3133.11
3729.48,3134.29
3731.72,3135.47
3733.87,3136.59
3736.09,3137.77
3738.31,3138.94
3740.54,3140.11
3742.75,3141.28
3744.97,3142.46
3747.22,3143.6
3749.43,3144.73
3751.74,3145.91
3753.96,3147.02
3756.17,3148.13
3758.37,3149.23
3760.68,3150.39
3762.88,3151.49
3765.17,3152.64
3767.35,3153.76
3769.54,3154.86
3771.84,3156.03
3773.99,3157.13
3776.25,3158.29
3778.41,3159.42
3780.66,3160.61
3782.91,3161.82
3785.05,3162.97
3787.28,3164.2
3789.39,3165.37
3791.6,3166.62
3793.76,3167.85
3795.83,3169.2
3797.93,3170.56
3800.01,3171.92
3802.06,3173.29
3804.1,3174.66
3806.23,3176.11
3808.25,3177.5
3810.27,3178.91
3812.41,3180.41
3814.46,3181.8
3816.48,3183.19
3818.53,3184.61
3820.47,3185.92
3689.85,3107.8
3691.91,3108.99
3694.17,3110.31
3696.33,3111.56
3698.48,3112.8
3700.63,3114.04
3702.79,3115.27
3704.93,3116.49
3707.08,3117.71
3709.33,3118.98
3711.48,3120.18
3713.62,3121.38
3715.86,3122.63
3718,3123.83
3720.24,3125.05
3722.39,3126.22
3724.63,3127.43
3726.88,3128.64
3729.01,3129.79
3731.24,3130.99
3733.47,3132.19
3735.59,3133.31
3737.83,3134.48
3740.06,3135.66
3742.27,3136.83
3744.48,3138
3746.69,3139.16
3748.91,3140.29
3751.12,3141.42
3753.43,3142.61
3755.63,3143.71
3757.84,3144.82
3760.04,3145.93
3762.35,3147.08
3764.54,3148.19
3766.84,3149.34
3769.03,3150.45
3771.22,3151.55
3773.52,3152.72
3775.7,3153.82
3777.98,3155
3780.14,3156.15
3782.41,3157.37
3784.66,3158.58
3786.82,3159.74
3789.07,3160.96
3791.21,3162.14
3793.44,3163.38
3795.66,3164.64
3797.85,3165.9
3800.03,3167.17
3802.19,3168.43
3804.33,3169.67
3806.47,3170.93
3808.71,3172.26
3810.83,3173.55
3812.95,3174.84
3815.17,3176.21
3817.27,3177.52
3819.37,3178.83
3821.54,3180.21
3823.53,3181.63
3820.47,3185.92
3822.53,3187.33
3824.63,3188.76
3826.74,3190.15
3828.8,3191.52
3830.95,3192.94
3832.99,3194.3
3835.1,3195.7
3837.19,3197.1
3838.81,3198.18
3838.81,3198.18
3839.27,3198.49
3841.29,3199.88
3843.4,3201.32
3823.53,3181.63
3825.54,3183.18
3827.54,3184.71
3829.53,3186.24
3831.51,3187.74
3833.56,3189.3
3835.51,3190.79
3837.52,3192.34
3839.51,3193.87
3841.5,3195.38
3843.47,3196.88
3845.5,3198.44
3823.53,3181.63
3825.54,3183.18
3827.54,3184.71
3829.53,3186.24
3831.51,3187.74
3833.56,3189.3
3835.51,3190.79
3837.52,3192.34
3839.51,3193.87
3841.5,3195.38
3843.47,3196.88
3845.5,3198.44
3823.53,3181.63
3825.74,3182.86
3828,3183.97
3830.27,3185.04
3832.53,3186.1
3833.93,3186.86
3833.93,3186.86
3834.85,3187.36
3836.99,3188.65
3839.16,3190.05
3841.26,3191.46
3843.33,3192.86
3845.37,3194.24
3847.5,3195.68
3843.4,3201.32
3845.49,3202.76
3847.59,3204.2
3845.5,3198.44
3847.51,3199.98
3848.79,3200.96
3848.79,3200.96
3849.5,3201.51
